timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68,z_node_69,T_node_69,z_node_70,T_node_70,z_node_71,T_node_71,z_node_72,T_node_72,z_node_73,T_node_73,z_node_74,T_node_74,z_node_75,T_node_75,z_node_76,T_node_76,z_node_77,T_node_77,z_node_78,T_node_78,z_node_79,T_node_79,z_node_80,T_node_80,z_node_81,T_node_81,z_node_82,T_node_82,z_node_83,T_node_83,z_node_84,T_node_84,z_node_85,T_node_85,z_node_86,T_node_86,z_node_87,T_node_87,z_node_88,T_node_88
24,246889961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.751196899224883,5.8501782899368875,24.923796963928712,11.700356579873775,25.09638334110568,27.7848524074408,25.698581308018973,43.86934823500782,26.300691199371467,49.46356667148702,26.46202029212443,55.057785107966225,26.623338237891645,95.6627471461322,27.77990444903838,136.26770918429818,28.935879033515345,164.1791844481039,29.7720245390083,192.09065971190967,30.607877872015628,214.5112722585629,31.268728688587473,236.93188480521616,31.929389082893078
25,246789961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.743196899224834,7.737332577013303,24.97135763119706,15.474665154026606,25.199494416990838,31.52194657079629,25.799176398466354,47.569227987565974,26.39877056831582,53.158326189644114,26.559795039617338,58.74742439172226,26.720808379725483,99.31675596240305,27.875268657661806,139.88608753308384,29.029138127787323,167.76709628513296,29.863435542546338,195.6481050371821,30.697441292381537,218.04562502756903,31.356903197615463,240.443145017956,32.01617500035081
26,246689961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.73519689922465,9.624486864089718,25.018861513952995,19.248973728179436,25.302489071227463,35.25904073415178,25.89966444922135,51.26910774012413,26.496752280423095,56.85308570780121,26.6574727221421,62.4370636754783,26.818182048469666,102.9707647786739,27.970540360811494,143.5044658818695,29.122308684584137,171.35500812216202,29.954762141128125,199.20555036245452,30.786924440497636,221.57997779657518,31.44500041054267,243.95440523069584,32.10288659791453
27,246589961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.72719689922489,11.511641151166133,25.06630871648719,23.023282302332266,25.405367511098476,38.99613489750727,26.00004561517375,54.968987492682274,26.59463643817547,60.547845225958305,26.755053440456066,66.12670295923434,26.915459343156588,106.62477359494476,28.06571964630825,147.12284423065518,29.215390780510308,174.94291995919104,30.046004397507573,202.7629956877269,30.87632736526357,225.1143305655813,31.533020366711288,247.46566544343568,32.18952390536729
28,246489961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.719196899224784,13.398795438242548,25.113699342853465,26.797590876485096,25.508129943421025,42.733229060862755,26.100320051137356,58.66886724524042,26.69242314436901,64.2426047441154,26.85253729563721,69.81634224299037,27.012640363146023,110.2787824112156,28.16080660234282,150.74122257944083,29.30838449258284,178.53083179622007,30.137162374913146,206.32044101299934,30.965650116115587,228.64868333458742,31.620963106041124,250.97692565617552,32.27608695311073
29,246389961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.71119689922466,15.285949725318964,25.16103349687172,30.57189945063793,25.610776574549934,46.470323224218255,26.200487911849727,62.36874699779858,26.790112502109732,67.9373642622725,26.949924389080103,73.50598152674641,27.10972520812099,113.93279122748645,28.25580131747122,154.35960092822648,29.401289898226057,182.11874363324912,30.228236137042103,209.87788633827176,31.05489274302023,232.18303610359357,31.7088286690229,254.48818586891537,32.362575772158024
30,246289961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.703196899224864,17.173104012395378,25.208311282127628,34.346208024790755,25.713307610378116,50.20741738757374,26.300549351969064,66.06862675035673,26.88770461480695,71.6321237804296,27.047214822489266,77.19562081050245,27.20671397808112,117.5868000437573,28.350703880607877,157.97797927701214,29.4941070752645,185.70665547027818,30.319225748053057,213.4353316635442,31.14405529646657,235.7173888725997,31.79661709671034,257.9994460816552,32.44899039412586
31,246189961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.695196899224754,0.3268513587998504,24.703578625080933,0.6537027175997008,24.71196031161205,19.521865615665586,25.266411815332045,38.39002851373147,25.820749258796855,54.211647821874706,26.405238963429216,70.03326713001795,26.98965428845974,75.59129770694179,27.148813191144328,81.14932828386561,27.307962031276848,121.50246284606186,28.449549999115185,161.85559740825812,29.590598288867746,189.55176995070514,30.413701233241515,217.24794249315215,31.236535928164237,239.50535485932951,31.887608805096427,261.7627672255069,32.53850531150174
32,246089961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.687196899224904,3.5953649467983544,24.779336699285718,7.190729893596709,24.87147174011213,26.025093064679925,25.4238682255329,44.85945623576314,25.976151324082267,60.620104694684926,26.55652651043375,76.38075315360672,27.136828658862807,81.93020130864983,27.29547256148096,87.47964946369294,27.454106547522898,127.77301152266989,28.592133585916432,168.06637358164684,29.729630866387353,195.71170822171337,30.54964690252212,223.35704286177992,31.36940089435386,245.57583980557274,32.01815592606854,267.79463674936557,32.66673876686401
33,245989961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.679196899224845,0.1564653392468748,24.685638347912782,0.3129306784937496,24.692079786925216,6.849615303862884,24.859526044601804,13.386299929232019,25.0269577442092,32.188652620683264,25.577528964967673,50.99100531213451,26.12797766575901,66.6939471478226,26.704580557535554,82.39688898351068,27.2811030068509,87.93820799543738,27.439284139749095,93.4795270073641,27.59745475871542,133.7162721591543,28.732260911006847,173.95301731094452,29.866510077528805,201.55020406471948,30.683667303733287,229.14739081849444,31.500551635473077,251.32961423279195,32.147137399875554,273.51183764708946,32.793545260884756
34,245889961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.67119689922505,1.721118731715623,24.741993991483938,3.442237463431246,24.81278991193458,9.975496582521657,24.9800503222851,16.508755701612067,25.14729617552979,35.29520113958763,25.696930888281756,54.081646577563205,26.24644282235274,69.75625982390729,26.821164049456616,85.43087307025137,27.395804256770713,90.96814244794061,27.553750167020677,96.50541182562984,27.71168548863132,136.7139404345263,28.844861026346017,176.92246904342278,29.977474396958936,204.4957180557064,30.79320039371626,232.06896706798997,31.608650388306522,254.23299398879516,32.254152319005804,276.39702090960037,32.89947425519605
35,245789961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.663196899224722,3.285772124184371,24.798238562177847,6.571544248368742,24.93327595040146,13.101377861180428,25.10034542308442,19.631211473992114,25.267400346760944,38.40174965849201,25.81608284478388,57.172287842991906,26.364642680616807,72.81857249999197,26.937470648980916,88.46485715699205,27.510217748912936,93.99807690044382,27.66792443759827,99.53129664389559,27.825620546391853,139.71160870989831,28.95713976939831,179.89192077590107,30.08809727875206,207.4412320466933,30.902382284768606,234.9905433174855,31.716391582977092,257.13637374479845,32.36080698509945,279.28220417211134,33.005042578243334
36,245689961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.655196899224777,4.850425516653119,24.8543725727106,9.700851033306238,25.053538922441394,16.227259139839198,25.220417691208016,22.75366724637216,25.387281919102325,41.508298177396384,25.935013883745828,60.26292910842061,26.482623303167646,75.88088517607667,27.053563641586244,91.49884124373276,27.624423263967678,97.02801135294703,27.781891104835463,102.55718146216132,27.939348374592008,142.70927698527032,29.069213793865664,182.86137250837933,30.19851795455282,210.38674603768018,31.011364556291323,237.91211956698103,31.823935745487393,260.0397535008017,32.46726649174953,282.1673874346223,33.11041761508923
37,245589961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.647196899224763,6.415078909121867,24.91039632987528,12.830157818243734,25.173579436354213,19.353140418497972,25.340267734530233,25.87612301875221,25.50694150000256,44.61484669630076,26.053724608175532,63.3535703738493,26.600385288568816,78.94319785216138,27.16944360077315,94.53282533047344,27.73842135036097,100.05794580545026,27.89565071628516,105.58306628042708,28.05286951991131,145.70694526064233,29.181083640735036,185.8308242408576,30.308736959643728,213.33226002866706,31.120147736614197,240.83369581647656,31.9312833972068,262.9431332568049,32.573531355489685,285.0525706971332,33.21559987742726
38,245489961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.639196899224803,1.133299270757703,24.682058648437195,2.266598541515406,24.724920388414027,10.077531473927705,25.043449929959024,17.888464406340002,25.362007900058682,24.406019724706773,25.527769047004472,30.92357504307354,25.693533100053035,49.63729303783827,26.23693678694247,68.351011032603,26.780382758246784,83.89693117259498,27.344873861005585,99.44285131258697,27.909425921391563,104.96157714561973,28.065890875837866,110.48030297865249,28.22235748467507,150.55958771438753,29.345624204156078,190.63887245012256,30.46892080051463,218.10265461220615,31.27714954968523,245.56643677428974,32.085371259328554,267.64720979717663,32.72558002033886,289.7279828200635,33.36577022673136
39,245389961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.631196899224875,12.466291978334732,25.099601284377073,24.932583956669465,25.568003140169072,32.62017658976735,25.877390544317944,40.307769222865225,26.18680469787057,46.801881278865835,26.35112260754705,53.29599333486644,26.515443824771825,71.90281978307408,27.05196961335888,90.50964623128174,27.588547111353144,105.87345029216891,28.140214361296824,121.2372543530561,28.6919570511685,126.72848047478553,28.846677645681353,132.21970659651495,29.001401867339794,172.10699777349134,30.112618246572186,211.9942889504677,31.223997637687,239.29697452871486,32.02211588147153,266.599660106962,32.82030710301732,288.5575573968651,33.45298022546398,310.5154546867682,34.08568905996969
40,245289961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.623196899224883,23.799284685911758,25.512418025579453,47.598569371823515,26.401625119988495,55.16282170560699,26.702367978921146,62.72707403939045,27.003135233218185,69.19774283302489,27.166166858842665,75.66841162665932,27.329201412376936,94.1683465283099,27.859397274594055,112.66828142996047,28.38964027073264,127.84996941174285,28.929192147772756,143.03165739352522,29.468813210153673,148.4953838039513,29.62192293839255,153.95911021437743,29.775035955442448,193.65440783259515,30.875065005184272,233.34970545081285,31.975240258994653,260.4912944452235,32.7636939325312,287.6328834396342,33.55221179428941,309.4679049965535,34.1775584025343,331.3029265534728,34.80293551021874
41,245189961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.615196899224756,35.132277393488785,25.92056081328077,70.26455478697757,27.225883892974398,77.70546682144662,27.518188800009643,85.14637885591567,27.810515900209854,91.59360438718394,27.972271856091776,98.04082991845223,28.134030373202748,116.43387327354571,28.657972408812746,134.8269166286392,29.18195719013612,149.82648853131678,29.7096389741324,164.82606043399437,30.2373840392909,170.26228713311713,30.38890019399918,175.6985138322399,30.54041931203915,215.20181789169897,31.62937784488564,254.705121951158,32.71846640750747,281.6856143617322,33.49737524240788,308.6661067723064,34.27633984785102,330.37825259624196,34.89444750625163,352.09039842017745,35.51258066936757
42,245089961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.60719689922527,46.46527010106582,26.324117511338716,92.93054020213164,28.040949148403175,100.24811193728627,28.32501536222821,107.5656836724409,28.609101710956903,113.98946594134301,28.769592484949303,120.41324821024511,28.930085466053214,138.69940001878155,29.44784841862628,156.98555182731795,29.965649909423725,171.80300765089072,30.48169949640489,186.6204634744635,30.99780679473396,192.02919046228294,31.147746393736227,197.4379174501024,31.29768864303141,236.74922795080278,32.37569166461181,276.06053845150313,33.4538091550094,302.8799342782409,34.22329067527917,329.6993301049787,34.9928199074543,351.28860019593037,35.603774621296225,372.8778702868821,36.21475005565928
43,244989961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.599196899225237,0.9067273976546898,24.627821431203348,1.8134547953093796,24.656445784300846,58.421004519693064,26.738867120709244,115.02855424407674,28.821630317084672,122.22736989675045,29.098293035597635,129.42618554942413,29.374960754850186,135.82720801043183,29.534436982323445,142.22823047143953,29.69390937606843,160.4107731922624,30.20634654908203,178.59331591308526,30.71876600196053,193.2349335227427,31.224261497438945,207.87655113240012,31.729767934674122,213.2585947844178,31.878317643194315,218.64063843643547,32.02686572187809,257.7656607724457,33.0950932744528,296.8906831084559,34.16322607365983,323.5539225835171,34.92395476614082,350.21716205857825,35.6846361140116,371.6872953716849,36.288825832069875,393.15742868479157,36.892978688477534
44,244889961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.59119689922511,9.974001374201587,24.90538483653656,19.948002748403173,25.219550908130522,75.98141433777222,27.265006472473733,132.01482592714126,29.310680251590682,139.1361434488354,29.5822133726936,146.25746097052956,29.85374750462268,152.64187471388863,30.01242102652887,159.0262884572477,30.17108894751005,177.13476421994875,30.679503835631305,195.2432399826498,31.187882038038186,209.7655201650971,31.68587164471144,224.28780034754433,32.183853398920945,229.65050804327421,32.331355530570406,235.01321573900412,32.47885409675895,274.0032984569407,33.53976156790267,312.9933811748773,34.600464823354564,339.5449263877005,35.35477385123766,366.0964716005237,36.108978001143235,387.48111873203425,36.70820964366955,408.8657658635448,37.30736703743571
45,244789961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.583196899224966,19.041275350748485,25.18123959887074,38.08255070149697,25.779201743660046,93.54182415585137,27.786673359905063,149.0010976102058,29.794330580200583,156.04491700092038,30.060629456887487,163.08873639163497,30.326928887865385,169.45654141734542,30.484696841820615,175.82434644305584,30.64245913098995,193.8587552476351,31.146558003906495,211.89316405221433,31.650619405084218,226.29610680745145,32.14092483246838,240.69904956268854,32.63122127210317,246.04242130213066,32.777607788387115,251.38579304157278,32.923990686170555,290.2409361414357,33.97715465416214,329.0960792412987,35.03011192435129,355.53593019188395,35.77786035276476,381.97578114246926,36.52550274502081,403.27494209238364,37.11974636562974,424.5741030422981,37.71391512418838
46,244689961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.575196899225887,0.31543384795540835,24.587040605161146,0.6308676959108167,24.59888427812211,27.826972922843094,25.452200904163327,55.02307814977537,26.305332361752864,109.94757708787893,28.280944103875118,164.8720760259825,30.255996268099604,171.84371465947294,30.51775201708722,178.81535329296335,30.779498533070935,185.16765753067813,30.9365705472742,191.51996176839293,31.09363254779109,209.48527633019435,31.594157346532683,227.45059089199577,32.09460542540415,241.74231085034185,32.578177466731695,256.03403080868793,33.061710374810694,261.359362022116,33.207150052396166,266.6846932355441,33.3525832094855,305.41391792776494,34.3990903090606,344.14314261998584,35.445251578872515,370.4787916122798,36.18712362416437,396.8144406045737,36.928829723836955,418.0338458130409,37.51852374754763,439.25325102150805,38.108107831159714
47,244589961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.56719689922405,3.469772327509492,24.69740830174805,6.939544655018984,24.827615706744695,34.07848285486708,25.67818401351371,61.21742105471518,26.528557856951817,115.96141804544185,28.49390254698005,170.70541503616852,30.45850981800723,177.65272927623343,30.718803767333696,184.60004351629834,30.9790842826437,190.9468183328943,31.135967369831267,197.29359314949028,31.292838345192983,215.2345679066097,31.79228039266919,233.17554266372915,32.291624709355986,247.4290714980566,32.77300960365854,261.682600332384,33.25433671041928,267.00154989226155,33.399484865980725,272.32049945213913,33.54462447945004,311.0049966306019,34.58904291703869,349.6894938090647,35.633004398741285,375.9883715785867,36.372907033956594,402.2872493481086,37.11258743337665,423.4784727764687,37.7007041355224,444.6696962048288,38.288674497134565
48,244489961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.55919689922664,6.624110807063575,24.807411764565412,13.24822161412715,25.05561202765345,40.32999278689107,25.90262553674346,67.41176395965499,26.74944458399275,121.9752590030048,28.70277624567291,176.5387540463546,30.655370670306013,183.46174389299398,30.914013596226503,190.38473373963333,31.17264310409948,196.7259791351105,31.32922354359576,203.06722453058765,31.48579187542021,220.9838594830251,31.983810990577826,238.90049443546255,32.48173244662552,253.11583214577132,32.96064966290442,267.33116985608007,33.43950917190102,272.6437377624071,33.584288242590404,277.95630566873416,33.72905877676025,316.5960753334389,34.77090513846087,355.23584499814353,35.81229484950322,381.49795154489357,36.550034707908296,407.76005809164354,37.28755256107211,428.92309973989654,37.874023589849294,450.0861413881496,38.46034843083963
49,244389961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.55119689922298,9.778449286617658,24.91706407183178,19.556898573235316,25.282899353156065,46.58150271891506,26.126372665299318,73.6061068645948,26.969651528689475,127.98909996056771,28.91103758472741,182.37209305654062,30.851686679484143,189.27075850975447,31.10868794778384,196.16942396296832,31.36567581567195,202.50513993732667,31.52195423091101,208.84085591168503,31.67822054296914,226.73315105944047,32.17482092411322,244.62544620719592,32.67132372168104,258.80259279348604,33.14778530236218,272.97973937977616,33.62418926093234,278.2859256325527,33.76860022727986,283.5921118853292,33.913002663015035,322.18715403627573,34.95228360106624,360.7821961872223,35.99110821165178,387.0075315112004,36.72669186083468,413.23286683517847,37.46205374486966,434.3677267033244,38.04688392235,455.5025865714704,38.631568070790124
50,244289961.2403101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.543196899223705,12.932787766171742,25.026366943731073,25.865575532343485,25.509481079933618,52.83301265093905,26.349428789402026,79.80044976953461,27.189182073736543,134.00294091813066,29.118689564263622,188.2054320667267,31.047460445790772,195.07977312651502,31.302829363308962,201.95411418630331,31.558184899291874,208.28430073954286,31.71416192385136,214.6144872927824,31.870126849850354,232.48244263585588,32.36531271308847,250.35039797892932,32.86040107001824,264.48935344120076,33.33441900043696,278.6283089034722,33.808379396877164,283.92811350269824,33.95242324392434,289.2279181019242,34.09645856638955,327.7782327391127,35.133180760061165,366.3285473763012,36.16944695552952,392.5171114775073,36.902880954926964,418.7056755787134,37.636093432621635,439.81235366675224,38.21928756770032,460.9190317547911,38.80233583444628
51,244189961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.535196899224648,16.087126245725827,25.135322076706693,32.174252491451654,25.735360557680544,59.08452258296303,26.571797168631992,85.99479267447441,27.40803938846361,140.01678187569357,29.325734790365537,194.03877107691272,31.24269401084073,200.88878774327551,31.49643980545295,207.7388044096383,31.750172238626227,214.063461541759,31.905848504097907,220.38811867387975,32.06151267575807,238.23173421227125,32.55528821843358,256.0753497506627,33.04896633378579,270.1761140889155,33.52055251170523,284.2768784271683,33.99208124669738,289.5703013728438,34.135758955538726,294.86372431851925,34.27942814595054,333.36931144194966,35.31359824847269,371.87489856538,36.347312688070126,398.0266914438142,37.07860356723227,424.1784843222483,37.80967317145472,445.2569806301801,38.39123605191778,466.33547693811187,38.97265322669704
52,244089961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.527196899225036,19.24146472527991,25.24393115649628,38.48292945055982,25.96054111514814,65.33603251498702,26.79348104236124,92.18913557941423,27.626226622728428,146.03062283325653,29.53217585593336,199.8721100870988,31.43738940937019,206.69780236003606,31.68952123087798,213.52349463297332,31.941639712243173,219.84262234397522,32.09701584823991,226.16175005497712,32.2523798953016,243.98102578868662,32.744749296100906,261.8003015223961,33.23702135026234,275.86287473663026,33.706187586721995,289.9254479508644,34.17529647418258,295.21248924298936,34.318609021985665,300.4995305351143,34.46191305763267,338.9603901447866,35.49353769632511,377.42124975445887,36.524707013335615,403.53627141012106,37.25386127210509,429.65129306578325,37.98279450598291,450.70160759360795,38.56273089862969,471.75192212143264,39.14252175016427
