timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68
43,25779999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.31199999999996,56.04385359342345,16.570220681809253,112.0877071868469,18.82886664629547,189.34158776423445,21.77734319797237,266.595468341622,24.729346838995827,339.756267241074,27.370973223235595,412.917066140526,30.01472113168972,482.92170739663044,32.42280262235899,552.9263486527349,34.832148887467724,620.4165461359509,37.05630491486195,687.9067436191668,39.28117111354657,753.3440719137961,41.356674673234394,818.7814002084256,43.43251277348087
44,25729999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.291999999999932,64.80070571739587,16.893520121634324,129.60141143479174,19.49557660195783,206.27996059759,22.402765497493945,282.95850976038827,25.313325442935966,355.68344247170376,27.924284825902525,428.4083751830192,30.537273137724608,498.0697685879115,32.92164043233968,567.7311619928038,35.307213456104726,634.9432994618971,37.51247622729165,702.1554369309906,39.71840939537674,767.3625769494095,41.77850708368361,832.5697169678282,43.838911314983804
45,25679999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.271999999999666,73.55755784136828,17.21432985170714,147.11511568273656,20.15730995779261,223.21833343094556,23.023753085442234,299.32155117915454,25.893416537535515,371.61061770233346,28.47405539945983,443.8996842255123,31.056633392037252,513.2178297791926,33.41752069551506,582.5359753328728,35.77955630136058,649.4700527878437,37.96609084209724,716.4041302428145,40.15325701193027,781.3810819850227,42.198068976949216,846.3580337272308,44.24316015057436
46,25629999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.252000000000384,1.742722856898932,14.323845724866255,3.485445713797864,14.395692003416025,83.93439671105524,17.597860500699156,164.3833477083126,20.80445686183257,239.9397532298364,23.63309617044736,315.4961587513602,26.464481936527392,387.3683093014883,29.01645206840866,459.2404598516164,31.570128647513307,528.2286990441498,33.90853474681435,597.2169382366833,36.24797125984441,663.8827539848019,38.416428549742996,730.5485697329204,40.58545926941912,795.3027802786821,42.61544933611908,860.0569908244438,44.645694192620944
47,25579999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.232000000000076,10.456337141393591,14.661529882792863,20.912674282787183,15.091078801947882,100.79118256360039,18.24926356190087,180.6696908444136,21.4118098216541,255.79336089086837,24.208336902125502,330.91703093732315,27.0074830695369,402.4480663747436,29.5348508358895,473.979101812164,32.06380481401699,542.6908006038119,34.38270071372802,611.4024993954598,36.70252748244347,677.8392466658073,38.855103165870894,744.2759939361548,41.0081723822674,808.8372516045263,43.02496871003551,873.3985092728976,45.041955092450394
48,25529999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.211999999999383,19.169951425888254,14.996575198043933,38.33990285177651,15.78121135367005,117.64796841614555,18.89565019685587,196.95603398051458,22.01426520406034,271.6469685519004,24.778595858339614,346.33790312328614,27.545433406556985,417.5278234479989,30.04807846156143,488.71774377271163,32.55223558420841,557.152902163474,34.851541585879765,625.5880605542364,37.15172617446092,691.7957393468128,39.28839502176672,758.0034181393892,41.42551870917851,822.3717229303703,43.42914699199526,886.7400277213515,45.43293565319971
49,25479999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.191999999999284,27.88356571038291,15.328991864657834,55.76713142076582,16.466106398570695,134.50475426869068,19.537303998617464,213.24237711661553,22.612500605174763,287.5005762129323,25.344936176361042,361.7587753092491,28.07977428533704,432.60758052125414,30.557890633425274,503.4563857332592,33.03745258369864,571.615003723136,35.31730330355805,639.773621713013,37.59798769862859,705.7522320278183,39.7188506819449,771.7308423426235,41.84013670601773,835.9061942562143,43.83067865433279,900.0815461698053,45.82135759849717
50,25429999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.171999999999993,36.59717999487757,15.658817537864332,73.19435998975514,17.145835720170936,151.3615401212358,20.174357081142855,229.52872025271648,23.206706610564996,303.3541838739643,25.90760146730528,377.17964749521207,28.610798410435034,447.6873375945095,31.064622179337785,518.1950276938069,33.519827874051394,586.0771052827981,35.78038831453555,653.9591828717895,38.04173969561353,719.7087247088236,40.14691682442041,785.4582665458579,42.25248697905663,849.4406655820585,44.23003294158189,913.4230646182591,46.20769401488454
51,25379999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.151999999999848,45.31079427937223,15.986087057087957,90.62158855874446,17.82046557687747,168.21832597378096,20.806876681058192,245.81506338881746,23.796950915264286,319.2077915349962,26.466663479427854,392.600519681175,29.13858080850074,462.7670946677647,31.568352427604335,532.9336696543544,33.99944418988665,600.5392068424602,36.240882769697144,668.144744030566,38.483070806329486,733.6652173898292,40.57268419712599,799.1856907490923,42.66266148232852,862.9751369079027,44.62730250775396,926.7645830667129,46.59203741473424
52,25329999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.131999999999914,54.02440856386689,16.310833154839166,108.04881712773378,18.490058118286342,185.07511182632612,21.434915829451246,262.10140652491845,24.383277191048215,335.0613991960282,27.022161552906706,408.021391867138,29.66315628290495,477.84685174102003,32.069113992624864,547.672311614902,34.47633176297528,615.0013084021223,36.69881568459028,682.3303051893427,38.92200864604899,747.6217100708346,40.996179613964294,812.9131149523266,43.070686056332576,876.5096082337467,45.022512531943036,940.1061015151668,46.9744121582297
53,25279999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.111999999999403,62.738022848361545,16.633087513804863,125.47604569672309,19.154673497069428,201.93189767887122,22.058523987391087,278.38774966101937,24.96572402803429,350.9150068570601,27.574128554910228,423.4422640531009,30.18455187983418,492.92660881427526,32.56693062599002,562.4109535754496,34.950510984670636,629.4634099617845,37.15420543585334,696.5158663481192,39.35856952661188,761.5782027518401,41.417418082395585,826.640539155561,43.47657436313931,890.0440795595907,45.41567578167362,953.4476199636206,47.35483008367342
54,25229999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.091999999999672,71.4516371328562,16.952881137357657,142.9032742657124,19.81437060674145,218.78868353141638,22.677749304216135,294.67409279712035,25.544328668811335,366.76861451809214,28.122595859648275,438.8631362390639,30.702793029070136,508.0063658875306,33.06182431570582,577.1495955359973,35.42200036017994,643.9255115214465,37.60706839757692,710.7014275068958,39.79276766611916,775.5346954328456,41.83641244105123,840.3679633587954,43.88033784534839,903.5785508854349,45.8068027726016,966.7891384120744,47.7333007679477
55,25180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.07199999999932,80.16525141735087,17.27024446134176,160.33050283470175,20.469207301893917,235.64546938396154,23.292639111855927,310.96043593322133,26.11912776745932,382.6222221791241,28.667594334478043,454.28400842502685,31.217904740947912,523.0861229607858,33.55381665856438,591.8882374965449,35.89081803705828,658.3876130811086,38.057420594867246,724.8869886656723,40.22461694743223,789.491188113851,42.253175196768794,854.0953875620297,44.28198762198805,917.113022211279,46.19590370124418,980.1306568605282,48.109833477632414
56,25130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.051999999999957,8.667497304529745,14.408369073064383,17.33499460905949,14.764751101987619,96.93499982882393,17.91726847928568,176.53500504858837,21.07411036094093,251.42056972930254,23.866592285852747,326.30613441001674,26.661678159467943,397.62907930031804,29.18605189298305,468.9520241906194,31.712007761793103,537.479219960667,34.02863433725373,606.0064157307146,36.34619364293944,672.2779187538843,38.49702287021752,738.5494217770539,40.64835075437135,802.9615741877818,42.66378984293571,867.3737265985097,44.67942587793291,930.2272915931537,46.582280202623735,993.0808565877976,48.485115139670434
57,25080000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.03200000000071,17.33499460905949,14.742160273838788,34.66998921811898,15.452369927000904,113.70474824029698,18.561556214236948,192.73950726247497,21.674883326213834,267.19567007464354,24.435456745409642,341.6518328868121,27.198520615463124,412.63593642151204,29.698384325934036,483.62003995621194,32.199753230364394,551.8723169605481,34.49695313595761,620.1245939648843,36.795029927052774,686.1682244266599,38.930080354425044,752.2118548884355,41.06558681841737,816.4319602617126,43.06795940350338,880.6520656349896,45.07049520348045,943.3415609750284,46.962354164202026,1006.0310563150671,48.85416633806914
58,25029999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0119999999997,26.002491913589235,15.073355446133561,52.00498382717847,16.13481656718649,130.47449665177004,19.201104825287732,208.9440094763616,22.27135878725256,282.97077041998455,25.000265570019433,356.9975313636075,27.731558723779326,427.642793542706,30.207057282640612,498.2880557218045,32.68399401440293,566.2654139604292,34.96186192851664,634.242772199054,37.24056085370939,700.0585300994355,39.35990184063765,765.874287999817,41.47966591253577,829.9023463356434,43.46902968701266,893.9304046714697,45.45853207231527,956.4558303569031,47.339449348355075,1018.9812560423364,49.220300875054605
59,24979999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.991999999999125,34.66998921811898,15.401987855256861,69.33997843623796,16.81215408343065,147.24424506324308,19.836081749509013,225.1485116902482,22.863806502741685,298.74587076532555,25.561379506895015,372.3432298404029,28.26123935072965,442.64965066389993,30.712591930872755,512.956071487397,33.16531932532385,580.6585109603104,35.42400703857871,648.3609504332237,37.683483044940715,713.9488357722112,39.78722459743608,779.5367211111986,41.89135908144359,843.3727324095742,43.86779719533006,907.2087437079496,45.8443518183212,969.5700997387778,47.71439286292672,1031.931455769606,49.58435143240391
60,24929999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.972000000001099,43.33748652264872,15.728092641552223,86.67497304529743,17.48444939354985,164.01399347471613,20.466569634071217,241.35301390413485,23.452324146263354,314.52097111066655,26.11891274039388,387.68892831719825,28.787691947184207,457.6565077850939,31.215132272511397,527.6240872529895,33.64388620273055,595.0516079601915,35.883557096521656,662.4791286673935,38.12397510721107,727.8391414449868,40.212235592004006,793.1991542225802,42.30086003973802,856.8431184835049,44.26446083584402,920.4870827444296,46.22815699251099,982.6843691206525,48.08738949849541,1044.8816554968753,49.94652359282643
61,24879999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.951999999999718,52.00498382717847,16.051702725458565,104.00996765435694,18.151765076748852,180.7837418861892,21.092626373089992,257.55751611802145,24.036964613533044,330.29607145600755,26.672917504846083,403.03462679399365,29.31096772273406,472.6633649062879,31.714730293624502,542.2921030185821,34.11974701475483,609.4447049600726,36.34056557049582,676.5973069015632,38.56209120551589,741.7294471177624,40.634989911037074,806.8615873339618,42.70822440064888,870.3135045574356,44.659076745826695,933.7654217809095,46.610003880284395,995.7986385025271,48.458495584446595,1057.8318552241446,50.30687338007839
62,24829999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.932000000000132,60.6724811317082,16.37284953846943,121.3449622634164,18.814160833716084,197.55349029766222,21.71430233512945,273.76201833190805,24.617768739597075,346.07117180134856,27.223429992722437,418.38032527078906,29.83109808241913,487.6702220274818,32.211414956428875,556.9601187841746,34.592928156468865,623.8378019599538,36.79505749383435,690.7154851357329,38.9978548978889,755.6197527905381,41.055510284988095,820.5240204453434,43.11347396187262,883.7838906313664,45.05166614847149,947.0437608173895,46.98991303326553,1008.9129078844018,48.8277312010489,1070.782054951414,50.66542031431542
63,24779999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.91200000000061,69.33997843623796,16.691563610044867,138.6799568724759,19.47169465798318,214.3232387091353,22.331645263313085,289.96652054579465,25.194773850309495,361.84627214668956,27.770482018875178,433.7260237475844,30.34810924160792,502.6770791486757,32.70520930186861,571.6281345497671,35.06344943726703,638.2308989598348,37.24705074359631,704.8336633699026,39.431282086640664,769.5100584633137,41.47381137925853,834.1864535567249,43.51662211759375,897.2542767052972,45.4422416058372,960.3220998538695,47.36789615232242,1022.0271772662765,49.19510745836439,1083.7322546786834,51.022174889619095
64,24729999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.892000000000941,78.0074757407677,17.007874820415097,156.0149514815354,20.124423338520426,231.09298712060837,22.94470167644835,306.1710227596813,25.76801604045465,377.62137249203056,28.314104049726954,449.0717222243798,30.862025965661395,517.6839362698697,33.196134789675185,586.2961503153597,35.531328971611394,652.623995959716,37.69656138779231,718.9518416040723,39.862386768970936,783.4003641360894,41.889905868310294,847.8488866681065,43.91768020302904,910.724662779228,45.83081356647605,973.6004388903494,47.743962787284396,1035.1414466481513,49.56063329159671,1096.682454405953,51.377145417269055
65,24679999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.871999999999295,6.894646628802288,14.15577769131585,13.789293257604577,14.439563493521778,93.08248947136863,17.58577500695133,172.37568568513268,20.73626905517424,246.99999000266263,23.524324054359575,321.6242943201926,26.31496468029047,392.71962983359094,28.83612185328654,463.8149653469893,31.35885485936069,532.1408605783961,33.67309423685388,600.4667558098029,35.988266546605594,666.5583415228559,38.137303186159244,732.6499272359091,40.28684231955463,796.9000122111914,42.300928772350275,861.1500971864738,44.31521805714497,923.8568076400264,46.217054378307736,986.5635180935791,48.118878332772496,1047.9588122900657,49.925941637559774,1109.3541064865522,51.732834048766435
66,24629999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.851999999999967,15.512954914805146,14.48822975514542,31.025909829610292,15.124498642715928,109.75938230848735,18.227811859332782,188.4928547873644,21.335226300718507,262.6913065023622,24.091671558889693,336.88975821736,26.850588636412663,407.6486764242062,29.3474565567227,478.40759463105235,31.845821667843065,546.4603016837555,34.14080494401528,614.5130087364587,36.436662861869806,680.3779992268107,38.57005631716083,746.2429897171627,40.703906808415006,810.3019958868751,42.70503658440444,874.3610020565875,44.70633242639918,936.9043921975417,46.59726319432382,999.447782338496,48.488151071307385,1060.70195199699,50.28591288817868,1121.956121655484,52.08347799571818
67,24579999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.832000000000484,24.13126320080801,14.818124067357141,48.26252640161602,15.80433819719925,126.43627514560607,18.86512067834115,204.61002388959614,21.929831520031257,278.3826230020618,24.65485381276685,352.1552221145274,27.38224419939586,422.57772301482134,29.854920804208973,493.0002239151153,32.329027016132486,560.779742789115,34.60480885478149,628.5592616631145,36.88141842946922,694.1976569307653,38.999204128772256,759.8360521984163,41.11741264195316,823.7039795625587,43.10561495699215,887.5719069267011,45.09395735183964,949.9519767550571,46.974012739274336,1012.332046583413,48.85400485455954,1073.4450917039144,50.64250012946806,1134.558136824416,52.43078228792923
68,24529999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.811999999999959,32.74957148681087,15.145484916317313,65.49914297362174,16.47912731950637,143.1131679827248,19.4978837747422,220.72719299182785,22.520402310060668,294.07393950176134,25.21430835296132,367.42068601169484,27.91048383918206,437.5067696054366,30.359167007677783,507.59285319917836,32.809216624686485,575.0991838944743,35.06593145368028,642.6055145897703,37.323431156867905,708.01731463472,39.42570510114937,773.4291146796697,41.52837138289673,837.1059632382423,43.50371833257906,900.7828117968148,45.479182846207294,962.9995613125725,47.34841988809372,1025.21631082833,49.21757647652304,1086.1882314108389,50.996852682371184,1147.1601519933477,52.775902295229955
69,24479999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.7919999999987,41.36787977281373,15.470346085889345,82.73575954562746,17.148930273383392,159.79006081984352,20.126197206309634,236.8443620940596,23.107065744509505,309.7652560014609,25.770192598848812,382.68614990886226,28.43549376689895,452.43581619605186,30.860407723713173,522.1854824832415,33.2866274412324,589.4186249998338,35.52443119903422,656.6517675164262,37.76297888355028,721.8369723386747,39.84985362797496,787.0221771609233,41.93709181191727,850.5079469139259,43.89966728511503,913.9937166669285,45.86233915635057,976.0471458700878,47.7208222554159,1038.100575073247,49.5792088980389,1098.9313711177633,51.349316843635,1159.7621671622794,53.11918575882814
70,24429999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.77199999999963,49.98618805881659,15.792740510342616,99.97237611763317,17.813809722765953,176.46695365696223,20.75012534636075,252.9615311962913,23.68988753079239,325.4565725011605,26.32257700865343,397.95161380602974,28.957348665976284,467.36486278666706,31.358722936353306,536.7781117673044,33.761344140609516,603.7380661051932,35.98039757933232,670.698020443082,38.20015526636626,735.6566300426294,40.27174726078231,800.6152396421769,42.343674726960685,863.9099305896095,44.293565433202595,927.2046215370423,46.24353209126342,989.094730427603,48.09132737390027,1050.984839318164,49.9390107764026,1111.6745108246876,51.70000194050557,1172.3641823312112,53.46074211621062
71,24379999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.752000000000796,58.604496344819445,16.112699537932773,117.20899268963889,18.47382525562219,193.14384649408095,21.369720862671755,269.078700298523,24.268913186381702,341.14788900086006,26.8715044483555,413.2170777031971,29.47608853985348,482.29390937728226,31.85415184087114,551.3707410513674,34.233404900268056,618.0575072105526,36.43386872959086,684.7442733697378,38.63499818997942,749.4762877465841,40.69142409275404,814.2083021234304,42.74815822713037,877.3119142652931,44.68545108199196,940.415526407156,46.62279996823545,1002.1423149851184,48.45997363922079,1063.869103563081,50.29702040292962,1124.4176505316118,52.048946157699355,1184.966197500143,53.80060927553649
72,24329999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.73199999999954,67.22280463082231,16.430253384883525,134.44560926164462,19.12903428977063,209.8207393311997,21.98503186900594,285.19586940075476,24.844181344225845,356.8392055005597,27.41700878283824,428.4825416003646,29.991742372840964,497.2229559678975,32.34672083955094,565.9633703354305,34.70283345241953,632.376948315912,36.884866918301014,698.7905262963936,39.06752838272794,763.2959454505387,41.108903977173355,827.801364604684,43.15056122140463,890.7138979409768,45.075342576137146,953.6264312772697,47.0001605039732,1015.1898995426338,48.82677836143843,1076.7533678079978,50.65325462248877,1137.1607902385363,52.39616600535267,1197.568212669075,54.138803358537245
73,24279999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.711999999999811,75.84111291682517,16.74543147933096,151.68222583365034,19.779492758244984,226.49763216831843,22.59610445867392,301.3130385029865,25.415728102471753,372.5305220002592,27.959120789106485,443.748005497532,30.50433554040299,512.1520025585128,32.83645223371067,580.5559996194935,35.16964897411242,646.6963894212715,37.33340945290669,712.8367792230495,39.497761246401446,777.1156031544934,41.524201126598896,841.3944270859374,43.55089670455403,904.1158816166604,45.46325212102661,966.8373361473834,47.37562509050439,1028.2374841001492,49.19175238408345,1089.6376320529148,51.0077237093161,1149.9039299454607,52.74167135710285,1210.1702278380067,54.475333819919946
74,24229999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.692,5.1395047450915285,13.90378986818635,10.279009490183057,14.115584189509839,89.23513192136107,17.254694309961568,168.1912543525391,20.398039357493456,242.52952669003903,23.18115955696073,316.867799027539,25.966843557406154,387.71464162651176,28.484457201577754,458.56148422548455,31.003638111296187,526.6681096250481,33.315283796223454,594.7747350246117,35.62786086059867,660.6707110921004,37.77498167421367,726.5666871595893,39.92260715558665,790.6408467707386,41.93527662797711,854.7150063818879,43.94815308255633,917.2625182026359,45.848949453296655,979.810030023384,47.74973866299526,1041.0605543931315,49.55605222318947,1102.3110787628789,51.36220067705655,1162.4473756619152,53.08773865271814,1222.5836725609515,54.812992591749804
75,24179999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.672000000000613,13.705345986910743,14.234798053614458,27.410691973821486,14.797626292486958,105.8129580715857,17.894279966158255,184.2152241693499,20.99499035012089,258.1314223348276,23.746801836119307,332.0476205003053,26.50106370175384,402.5606300037996,28.994608089854243,473.0736395072939,31.489639945941825,540.9089236755303,33.782198029712355,608.7442078437667,36.07562740829955,674.4149531399094,38.207238577181656,740.0856984360519,40.33930705473551,803.9698143285107,42.339128684568166,867.8539302209693,44.33911874978812,930.2389233954726,46.2291003069549,992.6239165699759,48.11904255587642,1053.7339485097584,49.91613172037862,1114.843980449541,51.71302843884351,1174.85769205139,53.43060762373069,1234.8714036532388,55.147879136325884
76,24129999.999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.65200000000049,22.271187228729957,14.563291555062682,44.542374457459914,15.474658920914873,122.3907842218103,18.529171640397166,200.2391939861607,21.58757081159644,273.7333179796162,24.30821650549569,347.2274419730716,27.031209533845324,417.40661838108736,29.50074527104338,487.58579478910315,31.97170063665718,555.1497377260124,34.245194115466774,622.7136806629217,36.51951123355309,688.1591951877181,38.63562116846577,753.6047097125145,40.75215316870565,817.2987818862828,42.73913269063827,880.992854060051,44.726253491701755,943.2153285883094,46.605429470664056,1005.4378031165679,48.48454451331923,1066.4073426263853,50.2724251055807,1127.376882136203,52.06009556571528,1187.2680084408644,53.769739877481896,1247.1591347455258,55.47906174516472
